,ts,m,m_theoretical,E,C,c_theoretical,kappa,kappa_theoretical,E_square,M_square
100,2.4,0.11560990099009903,0.0,-1.2125108910891085,0.16705058999934677,1.411022287137109,40.69722336225207,62.548705316303696,2.4323940594059414,0.9900990099009901
101,2.41,0.1471683168316832,0.0,-1.2583366336633666,0.1641546357919324,1.3745946601863257,40.184252963565115,54.98337031848357,2.536837623762376,0.9900990099009901
102,2.42,0.08194059405940597,0.0,-1.20090297029703,0.16689271084170385,1.3406673601280783,40.63573342752817,48.7626427552897,2.4195584158415837,0.9900990099009901
103,2.43,0.0745148514851485,0.0,-1.18829702970297,0.16512711139734598,1.308919086657621,40.516318798729884,43.58049299115096,2.3871089108910897,0.9900990099009901
104,2.44,0.06977623762376237,0.0,-1.1695564356435646,0.165006599099566,1.279086750326416,40.37829043295338,39.214051733606716,2.3502455445544554,0.9900990099009901
105,2.45,0.09164950495049509,0.0,-1.1794257425742578,0.16416104955125008,1.2509522081766908,40.069362373196704,35.497739566044196,2.3764217821782183,0.9900990099009901
106,2.46,0.07478019801980197,0.0,-1.1676237623762373,0.16366235474420035,1.224332574755183,40.020606987199564,32.30635785887157,2.3537643564356427,0.9900990099009901
107,2.47,0.12505742574257425,0.0,-1.1925386138613858,0.16146719644740917,1.1990730109427,39.45180769909435,29.543751479519997,2.4072435643564343,0.9900990099009901
108,2.48,0.032031683168316824,0.0,-1.1476990099009898,0.15973731282695453,1.1750412670595147,39.88197504735462,27.135033694954902,2.2996613861386135,0.9900990099009901
109,2.49,0.08737821782178218,0.0,-1.1712198019801978,0.15935651903473946,1.1521234918008747,39.45638782936864,25.0211455130776,2.359782178217822,0.9900990099009901
110,2.5,0.1383009900990099,0.0,-1.14329900990099,0.16194598775429864,1.1302209702103803,38.838873841544945,23.154979077623512,2.3192950495049507,0.9900990099009901
111,2.5100000000000002,0.0691089108910891,0.0,-1.1490930693069303,0.15901664443979208,1.1092475540179914,39.255895152846115,21.498570017833025,2.322235643564356,0.9900990099009901
112,2.52,0.0857089108910891,0.0,-1.1604950495049506,0.1545966002103004,1.0891276151552847,38.99813462281165,20.021033639365214,2.3284990099009897,0.9900990099009901
113,2.5300000000000002,0.06930693069306931,0.0,-1.1428316831683165,0.15640268121115694,1.069794399612299,38.94448850825677,18.697027257028452,2.307182178217822,0.9900990099009901
114,2.54,0.07061782178217822,0.0,-1.1550693069306928,0.1503087184372585,1.0511886911841188,38.78394224991065,17.50559028161679,2.3039168316831677,0.9900990099009901
115,2.5500000000000003,0.04118811881188119,0.0,-1.1294019801980195,0.15348486359717547,1.0332577176350388,38.76088426547954,16.429259260311852,2.2735841584158414,0.9900990099009901
116,2.56,0.037326732673267325,0.0,-1.1114891089108914,0.15263289353477522,1.0159542483488375,38.62131738003627,15.453385581973162,2.23570297029703,0.9900990099009901
117,2.57,0.07493663366336632,0.0,-1.1074019801980197,0.1561764994449876,0.9992358445964757,38.30675139440439,14.565604311112164,2.2578693069306937,0.9900990099009901
118,2.58,0.06620000000000001,0.0,-1.1103683168316834,0.15073991516035742,0.9830642324568387,38.206068600813566,13.755416939665292,2.2363029702970287,0.9900990099009901
119,2.59,0.04377029702970299,0.0,-1.13259801980198,0.14635652431957757,0.9674047750728226,38.15379038605875,13.013860870830072,2.2645524752475246,0.9900990099009901
120,2.6,0.0866831683168317,0.0,-1.1196752475247522,0.14655319782664333,0.9522260259383898,37.791732239674836,12.333245554841636,2.244372277227724,0.9900990099009901
121,2.61,0.03662178217821783,0.0,-1.1231603960396035,0.1440456392339495,0.9374993487303499,37.88344271919852,11.706940292842978,2.2427425742574263,0.9900990099009901
122,2.62,0.026930693069306944,0.0,-1.1046495049504956,0.14572545132048076,0.9231985921327667,37.762356781366286,11.129202420731094,2.220568316831683,0.9900990099009901
123,2.63,0.08936435643564362,0.0,-1.1338732673267322,0.14182893523929105,0.9092998103759568,37.34270044486058,10.595037292766534,2.2666851485148514,0.9900990099009901
